"","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes"
"UBN1",0.120243566870219,5.92646500677279,0.801173069722243,0.425664140003885,0.89711465869509,-5.97539827670388,"UBN1"
"PLET1",-0.0034232007103986,1.53412109922078,-0.00669221548483568,0.994678908754053,0.999614187660281,-5.97547004877317,"PLET1"
"PARP3",0.114650911300938,1.90467716100349,0.283315012195113,0.77774735538271,0.983140851028897,-5.97551003078046,"PARP3"
"TECPR2",0.216128603294715,5.21721136256067,0.750195984432879,0.455578108467739,0.908794512947036,-5.97558252869862,"TECPR2"
"SEC13",-0.157076526707612,5.33549400435686,-0.758198829448243,0.450803477429435,0.908074134621028,-5.97567188615422,"SEC13"
"TRIM26",0.181185285940609,5.36445024546222,0.763371181161504,0.447733014324513,0.906977613626906,-5.97571563791104,"TRIM26"
"ASB7",-0.129269937081143,4.34167310776313,-0.67793955856625,0.499980164333456,0.924198470269418,-5.97582041930137,"ASB7"
"PDPK1",0.177242440621634,5.13435287292059,0.753059194311631,0.4538665398479,0.908794512947036,-5.97593825176165,"PDPK1"
"GRWD1",-0.13552569004731,2.48128820143283,-0.331293683750288,0.741383752043736,0.981320387201292,-5.97605376042106,"GRWD1"
"ADGRF3",0.126531190650353,2.31003506832273,0.37206765143994,0.710933934065776,0.974601975813208,-5.97614053594042,"ADGRF3"
"MIR4453HG",-0.124647502280109,2.07445914431405,-0.399931518844453,0.690389483886091,0.97136274673451,-5.97614928530612,"MIR4453HG"
"TMEM86B",0.0554023317550587,1.73344725964363,0.171862844974738,0.864026881484646,0.988458712841933,-5.97644243376767,"TMEM86B"
"CROT",0.182166163515966,4.47309732071721,0.696990075194733,0.488050506165702,0.920581164262294,-5.97645609410357,"CROT"
"METTL23",0.197841980655519,4.08545863431478,0.621269547752319,0.53638181490578,0.935249324668444,-5.97650114618314,"METTL23"
"NR6A1",-0.371012414850958,6.55816659951079,-0.874363524439997,0.384823842073637,0.880586590777531,-5.97660109012191,"NR6A1"
"ZCCHC10",-0.144928239666829,5.1619955246655,-0.740832073230023,0.461201487374149,0.911508814186953,-5.97664631497399,"ZCCHC10"
"CYSTM1",-0.238744423355092,6.7874325068569,-0.873416236749077,0.385336311797534,0.880586590777531,-5.97675684354169,"CYSTM1"
"ZNF70",-0.148117051180207,2.79798781349051,-0.489299815943224,0.626114905304487,0.962215738145298,-5.97679996392313,"ZNF70"
"TUG1",-0.129932948285455,6.178309981509,-0.836472875945916,0.405653031400483,0.888648167630685,-5.9769244339667,"TUG1"
"DIP2A",0.239007928235817,6.9746059845981,0.869535655206595,0.387440094864153,0.880935339694633,-5.97709553876484,"DIP2A"
"LNCOC1",0.0534126988190294,1.10136433127228,0.132221574746404,0.895177375724371,0.989949588462669,-5.97729944477466,"LNCOC1"
"U2AF1",0.645262795736367,5.07184362967608,0.692821349798994,0.49065356263885,0.920943449138212,-5.97746759929406,"U2AF1"
"CAMKMT",0.250682362911998,7.47139347777538,0.893722850627619,0.374444082003239,0.876914061421038,-5.97747479813554,"CAMKMT"
"FAM118B",0.132476020939097,4.15651313160292,0.62785368923238,0.532083629629084,0.9334276092813,-5.977508032913,"FAM118B"
"CHD6",0.178436136492819,7.59720917731224,0.924149176469072,0.358491626436197,0.868903287524009,-5.97751688757184,"CHD6"
"OTUB1",0.276384211559684,4.63665768437189,0.704870252353046,0.483162053064931,0.91955214252924,-5.97752855144936,"OTUB1"
"ENTPD1-AS1",0.267081937659857,6.63158211199358,0.85355127179459,0.396180862588093,0.885537429957613,-5.97781952675738,"ENTPD1-AS1"
"UBE4A",0.131176265598685,5.9096903928755,0.800057215996563,0.426306156621241,0.89743622492034,-5.97786265210555,"UBE4A"
"KHDRBS1",0.213412919192021,6.81425650962506,0.822383667910752,0.413570362942646,0.892460839721778,-5.97801195389176,"KHDRBS1"
"TRUB1",0.152592176892005,3.78942803333052,0.651493732417073,0.516799319850637,0.928746471161401,-5.97818296808939,"TRUB1"
"HSPBAP1",-0.187405366936459,4.62415433032835,-0.600728605842003,0.549904780293422,0.939550142737934,-5.97822521340191,"HSPBAP1"
"MPP7",0.345581964516518,3.7641187808067,0.599375191251565,0.55080292757205,0.939655304270187,-5.97826250204641,"MPP7"
"SLC40A1",-0.290625365862288,4.2656863892671,-0.502921805215898,0.616552877225047,0.959513240228882,-5.97829942764163,"SLC40A1"
"GGH",-0.0989857357051915,2.03037459615136,-0.20695141717097,0.836631221006139,0.987655321631162,-5.97835613687559,"GGH"
"EEF1E1",-0.149956165393632,4.70813654114796,-0.745760863188937,0.458236641108899,0.909479584240131,-5.97867942956428,"EEF1E1"
"GSN",-0.333792663157756,6.40084558801337,-0.632999156478875,0.52873706798779,0.93242753127065,-5.97877551513845,"GSN"
"XPNPEP1",-0.135005408741117,5.29602991908892,-0.758123263577842,0.450848425622003,0.908074134621028,-5.97886209097316,"XPNPEP1"
"SLC8B1",0.0552981303720368,4.05568358633054,0.114388505769282,0.90924780820279,0.991585721651799,-5.97899542426237,"SLC8B1"
"ENO1",-0.41410684416574,5.3906779688194,-0.683658473517927,0.496388316610845,0.923775448077029,-5.97927886366624,"ENO1"
"CHCHD4",-0.0066956959726879,1.90103346434145,-0.0179932753261224,0.985693923503918,0.998387666788869,-5.97930249817722,"CHCHD4"
"HIRA",-0.15971899691218,4.39533709938012,-0.680813670730104,0.498170297951919,0.923775448077029,-5.97934159463888,"HIRA"
"DENND4C",-0.183715482706486,7.57224675057786,-0.893278891836719,0.374680118945277,0.876914061421038,-5.97956518112751,"DENND4C"
"UST",-0.0615788085339881,5.02251917126451,-0.0688813378943692,0.94527528854853,0.994943792808869,-5.9795906768562,"UST"
"THAP1",0.145274854473171,2.39424793669132,0.3409006426995,0.73416987890488,0.97956751290325,-5.97969205879221,"THAP1"
"NECAB3",0.243691702891748,3.93838901256435,0.741811272493236,0.460611593754381,0.911341235797492,-5.97992611655899,"NECAB3"
"PNO1",-0.198277783186618,4.20144713384131,-0.64180083151291,0.523037998618983,0.929718483179184,-5.97997243021717,"PNO1"
"MAP7D1",0.200602539160479,4.67235652037122,0.619504610700157,0.537537005663973,0.936162176489838,-5.98005086080398,"MAP7D1"
"RRAGB",0.131235397429108,5.70056816490205,0.802203496885971,0.425071786340392,0.896853096855458,-5.98005090083293,"RRAGB"
"TCP1",-0.369601600874453,5.54599934975311,-0.741058171366775,0.461066270058485,0.911508814186953,-5.98018670220728,"TCP1"
"RALGAPA1",-0.245369795213186,8.73854408188904,-0.979362765457673,0.330675937826281,0.852135299844996,-5.98020651097804,"RALGAPA1"
"NCOR1",0.168564542681355,8.09082257243165,0.925095779300232,0.358002423471921,0.868825402381666,-5.98032886281558,"NCOR1"
"BIRC3",0.178649106861446,3.9157974745582,0.284352071845979,0.776955986206807,0.983140851028897,-5.98037258720855,"BIRC3"
"CMPK2",0.0173942351996777,2.54210269693236,0.0412877368078116,0.967180642917738,0.996212336785622,-5.98052272440747,"CMPK2"
"CALM2",-0.444474872852597,7.96420663463499,-0.936730106299578,0.352030813158695,0.864388628773729,-5.98056784525762,"CALM2"
"TRIM52",-0.143795119906945,4.89535170830994,-0.75403646198855,0.453283197700567,0.908794512947036,-5.98062726877752,"TRIM52"
"CCT3",0.318340713438315,6.03308318101151,0.825558561122671,0.411778147661454,0.892104938292911,-5.98071412434624,"CCT3"
"PSENEN",0.341558829138066,3.12665759694312,0.470847911387695,0.639174782384259,0.964877338347866,-5.98073329314166,"PSENEN"
"KCTD14",0.0297284549282624,1.38779865837806,0.0750109600674852,0.940413750910825,0.994943792808869,-5.98114267158642,"KCTD14"
"PET117",-0.120800794951244,1.9024081136869,-0.221828337783648,0.825074695131901,0.986559328109022,-5.98115941995343,"PET117"
"RBM7",-0.184416821838453,3.68007460661174,-0.566110133670846,0.573076952218839,0.948108292635079,-5.98127441453045,"RBM7"
"PRPF19",-0.152860448415958,4.02150034173615,-0.64720827623829,0.519552722447868,0.929457158130476,-5.98138324840309,"PRPF19"
"PEX13",0.123003653787666,5.03338443611597,0.727835263789311,0.469071786903251,0.915098302331182,-5.98138471823953,"PEX13"
"AGK",0.18190078419817,5.53253001221296,0.788200077748226,0.433163809286249,0.901225792656449,-5.98140158488866,"AGK"
"GLRX5",-0.291346462433344,3.43401817089442,-0.545600600891463,0.587024768278982,0.950737201731422,-5.98148092193396,"GLRX5"
"REV1",-0.198140623154116,7.05359051446972,-0.88291788478169,0.380215339118659,0.880053130641822,-5.98167524986184,"REV1"
"SFMBT2",-0.286612033215859,7.4820631177232,-0.84430351916782,0.40129289707842,0.886930081270126,-5.98169050891694,"SFMBT2"
"TNFSF13B",0.20930866739466,4.40895969338196,0.502951744829186,0.61653132756867,0.959513240228882,-5.98176260131924,"TNFSF13B"
"ZNF879",0.00243433730891559,1.79948122592546,0.00779893985011959,0.993798950706828,0.999413951275826,-5.98187882280648,"ZNF879"
"DNTTIP1",0.144774440248354,4.23159719994711,0.644753416943041,0.521133442380969,0.929457158130476,-5.98188998841555,"DNTTIP1"
"DDR2",0.266234073047159,4.37594628480385,0.556319210305861,0.579715388416652,0.949895253102316,-5.98191620492026,"DDR2"
"GALK1",0.0383200540867077,2.35847218454463,0.0681231112751918,0.94587622304419,0.994943792808869,-5.98201313405084,"GALK1"
"CHAMP1",0.146166476735915,3.46388306715393,0.569740668444326,0.570624769245282,0.947584034614975,-5.98201815008757,"CHAMP1"
"ALCAM",-0.440486755336035,7.86212942859774,-0.938695522018887,0.351027430369996,0.863451801154721,-5.98207768406789,"ALCAM"
"UPF3A",0.140948109264845,6.3690483256984,0.844279369824448,0.401306299228105,0.886930081270126,-5.9822997392288,"UPF3A"
"GCDH",0.142947671974804,3.88469583327721,0.617341560808066,0.538954508119992,0.936635278811092,-5.98231121721636,"GCDH"
"STK11",-0.142604917063066,4.42739490863864,-0.651250154865629,0.516955611132983,0.928766823716157,-5.98264810886047,"STK11"
"METTL1",-0.0795806560865583,1.81099098260595,-0.219564835306379,0.826830576968806,0.986559328109022,-5.98274099097605,"METTL1"
"FBXL3",-0.175634712874573,4.82894305556856,-0.681344405146787,0.497836477089464,0.923775448077029,-5.9827557338081,"FBXL3"
"MEF2C-AS1",-0.253577406306239,5.53715563407667,-0.737690065377091,0.46309721715049,0.912233088426826,-5.98283618382987,"MEF2C-AS1"
"YRDC",0.054614394712671,2.27139019497689,0.117527358908357,0.906768988980511,0.991063011467547,-5.98285569321015,"YRDC"
"TSG101",0.134751343129516,5.72685899947193,0.755197552484072,0.452590691509966,0.908794512947036,-5.98297099672866,"TSG101"
"HRAS",-0.188074096476519,2.85296386800478,-0.399400269038684,0.690779071453534,0.971598460353215,-5.98299929676197,"HRAS"
"DPYSL4",0.141049773942193,1.50038499872863,0.391273251150258,0.696749322196963,0.97327972714034,-5.98332914610869,"DPYSL4"
"PLEKHB2",-0.210937734990933,5.6543994746538,-0.749985130260107,0.455704299246206,0.908794512947036,-5.98366404442165,"PLEKHB2"
"PLCG1-AS1",0.0866287115478945,2.94771050911066,0.306715930151852,0.759943747188294,0.983140851028897,-5.98373779248298,"PLCG1-AS1"
"ZNF710",0.198555841649517,5.41809619356368,0.570454754945796,0.570143052860557,0.947559683044215,-5.98374030652294,"ZNF710"
